intent,greeting_normalized,text,frequency,pure_greeting,date
saludo_con_solicitud,buenos dias,"Buenos dias, la presente es para informarle que el equipo cotizado es de IMPORTACION y demora de 20 a 30 dias habiles con abono del 70% para iniciar la importacion",1,False,2025-07-01T19:15:19+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, la referencia ACE6000 itron Se encuentra descontinuado, la referencia que te cotice es la que lo homologa",1,False,2025-12-15T17:08:18+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, les recomiendo la factura electronica. Muchas gracias",1,False,2025-05-09T15:24:02+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, me confirmas por favor si aprobaron la compra de los torquimetros craftsman",1,False,2025-07-17T17:34:05+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, me pueden aclarar cuantos patrones vienen; o es el set que aparece en la foto porque no entiendo a que se refiere por unidad",1,False,2025-07-30T18:03:57+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, me puedes cotizar este elemento",1,False,2026-03-10T17:37:33+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, n hay lio. quedo atenta del RUT para generar la factura proforma",1,False,2025-11-13T18:28:27+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, nosotros estamos ubicados en Bogota, Calle 76 No. 20B-24 Of. 207 le aclaro lo siguiente",1,False,2025-11-14T18:41:19+03:00
saludo_con_solicitud,buenos dias,"buenos dias, perfecto señorita JHOANNA, le estare llamando el dia miercoles para saber como ha seguido el tramite",1,False,2025-02-06T16:08:11+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, por favor me ayudan con la informacion",1,False,2025-06-19T18:26:32+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, por favor me indica el celular en que operacion lo van a utilizar",1,False,2025-07-15T13:13:04+03:00
saludo_con_solicitud,buenos dias,"buenos dias, por favor me puede enviar el RUT para saber a nombre de quien se va a facturar",1,False,2025-07-03T15:24:29+03:00
saludo_con_solicitud,buenos dias,"buenos dias, pues para agilizar el tramite de la importacion, puede darme los datos para enviarle la fcatura proforma y los",1,False,2025-07-29T16:30:40+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, que mas como estas! Ya pase la cotización a mi cliente, estoy a la espera pero creo estan buscado puntualmente el de la foto que te compartí, de todos modos aun estoy a la espera",1,False,2025-11-11T17:55:36+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, reciban un cordial saludo, me permito solicitarles cotización de la siguiente bomba sumergible, le agradezco de su atención Especificaciones técnicas: Tipo: Bomba sumergible portátil, agua limpia/ligeramente cargada Alimentación: 110–120 VAC, 60 Hz, 1 fase Potencia: ≥ 1,1 kW Desempeño: ≥ 700 L/min @ 0 bar; ≥ 360 L/min @ 1 bar Profundidad inmersión: ≥ 18 m Paso de sólidos: ≥ 8 mm Aspiración plana: ≤ 4 mm de remanente Descarga: 2½” con conexión compatible NH/NST o BS 336 Cable: ≥ 20 m, tipo sumergible, con plug NEMA Dimensiones / peso: ≤ Ø 250 × 463 mm; ≤ 22 kg Construcción: Carcasa protectora, rejilla filtrante, asas de izaje Mantenimiento: Trampilla de inspección de sello; acceso rápido al impulsor Normativa: DIN 14425 o equivalente; manual en español; garantía ≥ 1 año",1,False,2025-10-03T17:34:05+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, se ajusta al presupuesto",1,False,2025-07-09T16:20:37+03:00
saludo_con_solicitud,buenos dias,"buenos dias, se correcto, la cotizacion se les envio el dia 16 de julio",1,False,2025-08-14T19:27:43+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, señor Alfonso, le estoy marcando a su celular, pero dice que esta desactivado, lo que necesito son los datos para poder facturar",1,False,2025-06-19T16:20:29+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señor ALVARO, como esta, hablamos esta ,mañana respecto a la cotizacion que le habia enviado anteriormente",1,False,2025-08-12T17:56:38+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señor Andres Rivera, soy Martin Aguilera, le comento lo siguiente, nosotros despachamos los equipos desde Bogota, Colombia a cualquier parte del pais o fuera de el, para despachos a Ecuador le podemos ofrecer las siguientes alternativas: 1ro, se puiede dejar en la Frontera y reclamar alla, 2do. si tienen algun amigo, familoiar o empleado aca en Colombia, pueden reclamamrlo en nuestra sede, 3ro, lo enviamos por la trasnportadora DHL o FEDEX, t 4to, si ustedes tienen cuenta con FEDEX o con DHL, pueden programar la recogida aqui en n uestra sede, estmos ubicados en Bogota, Calle 76 No. 20B-24 Oficina 207",1,False,2025-12-03T15:33:40+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, señor Camilo, soy Martin Aguilera, por favor me puede suministrar un correo electronico para formalizarle la cotizacion",1,False,2025-10-02T16:14:35+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, señor GERSON, en que le puedo colaborar,?? le he estado marcandoa su celular, pero se va abuzon",1,False,2025-07-25T15:50:57+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señor Pedro Chaves, soy Martin Aguilera",1,False,2025-12-04T19:37:19+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, señor Rosemberg, el equipo es de importacion y demora de 10 a 15 dias habiles, con abono del 70% para iniciar el proceso d eimportacion",1,False,2025-11-20T15:40:43+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, señora Zoraida === SYSTEM WZ === An error occurred. The information has already been directed to Wazzup developers",1,False,2025-06-20T16:29:53+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señorita Gerly, esa es la cotizacion",1,False,2025-09-11T19:10:43+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señorita MARIANA, para poder sostenerle el precio, puede hacer un ABONO del 70%",1,False,2025-12-18T15:51:44+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señorita Nohelia, NO tenemos sucursal en Venezuela, tood lo despachamos desde Bogota, Colombia, se puede dejar en la frontera, o en su defecto se envia directamente a la ciudad que lo requiera o lo pueden recoger directamente en Bogota",1,False,2025-12-03T15:22:46+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señorita OLGA JARAMILLO, la presente es para saludarla, e informarle que hoy llegaqmos de vacaciones, y el termometro que esta solicitando lo tenemos para entrega inmediata, pueden pasar a recogerlo a la siguiente direccion",1,False,2026-01-05T16:14:15+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señorita Rossy, soy Martin Aguilera, en que te puedo colaborar",1,False,2025-11-14T17:26:21+03:00
saludo_con_solicitud,buenos dias,"buenos dias, señorita Susan, soy MARTIN AGUILERA, le informo que hoy iniciamos labores, pues estabamos en vacaciones",1,False,2026-01-05T15:15:42+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, si señora. anoche hablaste con el chatbot por eso no te la envio",1,False,2025-08-20T16:17:24+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, soy MARTIN AGUILERA, su asesor, nosotros estamos ubicados en la Calle 76 No. 20B-24 oF. 207 Bogota, Colo,mbia, nuestro horario es de 7:30a 5:oo Lunes a Viernes",1,False,2025-12-11T16:22:05+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, soy MARTIN AGUILERA, su asesor, nosotros estamos ubicados en la Calle 76 No. 20B-24 oF. 207 Bogota, Colo,mbia, nuestro horario es de 7:30a 5:oo Lunes a Viernes Tengo familia aya ya pasé la dirección para que un familiar mío vaya",1,False,2025-12-11T18:49:26+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, sus medidas son 40.6 cm × 27.9 cm × 61.0 cm cuantas unidades necesitan",1,False,2025-10-28T19:21:56+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, te estaba llamando para saber si continuan interesados en la compra del Floculador para la alcaldia",1,False,2025-09-17T18:02:53+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, te habla Laura Duarte del area de compras de Asesorias y transacciones me podrias ayudar con la cot de : 1 - Contactor marca schneider 12amp 220 v 2 - Rele termico schneider 9-13",1,False,2026-02-16T19:06:59+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, te llego con la anterior cotizacion, DESCUENTO 15 % .. Duo Detector automático de valores",1,False,2025-08-26T17:09:43+03:00
saludo_con_solicitud,buenos dias,"Buenos dias, viene - 50 boquillas para prueba activa",1,False,2025-09-15T18:58:04+03:00
saludo_con_solicitud,buenos dias,"Buenos dias. En atención a que las personas que deben recibir la capacitación en el adecuado uso cuidado y manejo del medidor de humedad, no disponen de espacio en su agenda para asistir al evento programado por ustedes para el día de hoy miercolds 25/02/2026, comedidamente le solicito el favor de reprogramarla para el dia miércoles 4/03/2026. Quedo atento. Muchas gracias",1,False,2026-02-25T15:38:21+03:00
saludo_con_solicitud,buenos dias,Buenos dias. Tienes depronto una maquina de hielo pero en escamas de unos 160 kilos diarios,1,False,2026-02-12T16:13:40+03:00
saludo_con_solicitud,buenos dias,"Buenos dias; por favor su apoyo con la consulta de stock; precio y disponibilidad para una cantidad de 8 unidades. Hubbell HBL460P5W | Enchufe, 60 A, 3F, 600 V CA, 3 polos + Tierra HBL460P5W | Enchufe, 60 A, trifásico, en triángulo, 600 V CA, 3 polos, 4 hilos, conexión a tierra",1,False,2025-09-17T20:16:10+03:00
saludo_con_solicitud,buenos dias,"Buenos días , por supuesto se pagará el miercoles 30 o sino el 2 de mayo por lo que el 1 es festivo",1,False,2025-04-28T20:42:10+03:00
saludo_con_solicitud,buenos dias,"Buenos días disculpe quiera saber cuánto cuesta solo la veleta y trípode de la estación meteorológico inalámbrico Pasco ps 3209, agradezco su respuesta saludos Maritza",1,False,2025-08-20T17:58:14+03:00
saludo_con_solicitud,buenos dias,Buenos días el que necesito es Ashcroft dial de 4 “ acero inoxidable c rango 0-6000 psi con toma inferior de 1/4”,1,False,2025-09-18T17:40:57+03:00
saludo_con_solicitud,buenos dias,Buenos días eso precio es por unidad,1,False,2025-06-25T17:07:31+03:00
saludo_con_solicitud,buenos dias,Buenos días esos tres aparatos son del medidor,1,False,2025-08-21T13:42:06+03:00
saludo_con_solicitud,buenos dias,"Buenos días Gracias, pero me había ofrecido el 19% de descuento",1,False,2025-06-20T17:15:06+03:00
saludo_con_solicitud,buenos dias,"Buenos días gracias. El medidor que nos pide la empresa de Acueducto de Cajicá es el que estamos cotizando. No tengo conocimiento si este que ustedes ofrecen lo acepté la empresa, voy a acercarme a realizar la consulta",1,False,2025-06-20T15:56:22+03:00
saludo_con_solicitud,buenos dias,Buenos días ingeniero Carlos le habla Luis de Automatizando SAS. Pirometro 9300 CAL ENTRADA: TERMOCUPLA TIPO K. SALIDAS: A RELE RELE. 1 UD,1,False,2025-08-25T18:49:04+03:00
saludo_con_solicitud,buenos dias,Buenos días La propuesta ya se pasó al área logística ellos son los encargados ya de validar aprobaciones,1,False,2025-06-04T19:11:27+03:00
saludo_con_solicitud,buenos dias,Buenos días Maria le escribe Sebastian rojas de Ambienciq Ingenieros,1,False,2026-03-03T17:31:28+03:00
saludo_con_solicitud,buenos dias,"Buenos días Martín, necesito un equipo que por lo menos mida desde 1 mm de espesor, ojalá 0.7 mm. Por lo que hablamos entiendo que ese no cumple",1,False,2025-08-04T15:19:27+03:00
saludo_con_solicitud,buenos dias,Buenos días necesitas algo para el día de hoy,1,False,2025-06-09T15:53:06+03:00
saludo_con_solicitud,buenos dias,Buenos días No tiene una más económica,1,False,2025-06-24T16:38:57+03:00
saludo_con_solicitud,buenos dias,Buenos días nuestra principal es en Colombia Y EEUU Miami pero hacemos envíos a todo centro y sur américa,1,False,2025-10-02T21:04:30+03:00
saludo_con_solicitud,buenos dias,Buenos días por favor me confirma con esta cotización gracias,1,False,2026-01-15T04:31:49+03:00
saludo_con_solicitud,buenos dias,Buenos días Quedó atento a la ficha técnica solicitada,1,False,2025-10-22T15:48:30+03:00
saludo_con_solicitud,buenos dias,Buenos días quisiera saber si ustedes venden CT's de 250/5 A 0.5s Tipo Ventana,1,False,2025-10-07T18:48:59+03:00
saludo_con_solicitud,buenos dias,Buenos días ya que no responden telefónicamente me puedo comunicar con un asesor gracias,1,False,2025-09-25T17:24:25+03:00
saludo_con_solicitud,buenos dias,Buenos días! La cotización ya se envió a la persona responsable. Te estaré comunicando la decisión. Dordial saludo,1,False,2025-06-16T23:16:42+03:00
saludo_con_solicitud,buenos dias,"Buenos días, adjunto la video de funcionamiento solicitado para su revisión. Quedamos atentos a cualquier consulta u observación que pueda tener. Estamos a su disposición.”",1,False,2025-06-26T17:05:18+03:00
saludo_con_solicitud,buenos dias,"Buenos días, aun estan consultando, es que aca todos los pagos se hacen a credito entonces es dificil la aprobación, pero mejor yo te digo el día que lo aprueben",1,False,2025-10-15T19:29:32+03:00
saludo_con_solicitud,buenos dias,"Buenos días, aun no han resuelto mi inquietud sobre disponibilidad de objetivos adicionales",1,False,2025-06-24T16:14:19+03:00
saludo_con_solicitud,buenos dias,"Buenos días, como estas? claro que si me llego no te preocupes",1,False,2025-09-13T17:16:20+03:00
saludo_con_solicitud,buenos dias,"Buenos días, Comprar con nosotros es muy fácil y seguro. Para avanzar con el envío de la proforma, por favor compártenos los documentos de la empresa. Una vez recibidos, podrás realizar el pago cómodamente mediante giro internacional o a través de nuestras opciones de pago en línea. Estamos atentos para acompañarte en cada paso del proceso",1,False,2025-08-22T19:33:57+03:00
saludo_con_solicitud,buenos dias,"Buenos días, cuentan con acople tipo falk con grilla y recubrimiento",1,False,2025-10-07T18:30:56+03:00
saludo_con_solicitud,buenos dias,"buenos días, en este momento estan frenadas las compras de contado, como te he dicho pedimos la cotización pero cuando lo necesitemos te avisamos. Gracias",1,False,2025-10-23T19:39:44+03:00
saludo_con_solicitud,buenos dias,"buenos días, es que no me carga el link",1,False,2025-11-14T19:09:20+03:00
saludo_con_solicitud,buenos dias,"Buenos días, es que no me fue respondido el tema de ficha técnica del equipo",1,False,2025-06-12T19:00:25+03:00
saludo_con_solicitud,buenos dias,"Buenos días, esta es para 15.85 bares o 230 psi y ´para adquirirla Para la factura proforma, por favor me compartes tu RUT Actualizado para crearlo o actualizar la información en el sistema, confirmando: * E-mail habilitado para facturación electrónica * Día de cierre contable * Dirección y ciudad de despacho * Cel y nombre de la persona que recibe",1,False,2025-10-02T19:52:08+03:00
saludo_con_solicitud,buenos dias,"Buenos días, este dron de la cotización es el Mavic Mini 2, y si me puede enviar la ficha técnica y todo lo trae el dron",1,False,2025-10-08T17:50:15+03:00
saludo_con_solicitud,buenos dias,"Buenos días, estimado nos encontramos en proceso presupuestal del proyecto por lo cual requerimos el costo - día de programador para este panel",1,False,2025-11-25T17:09:42+03:00
saludo_con_solicitud,buenos dias,"Buenos días, estos son los pasos de las cadenas de paso largo, por si los necesitan 7cm x 3 cm",1,False,2026-01-22T16:35:01+03:00
saludo_con_solicitud,buenos dias,"Buenos días, estoy interesado en generador yorkin de 9kva precio donde se encuentran en Barranquilla. Gracias",1,False,2025-06-20T16:14:21+03:00
saludo_con_solicitud,buenos dias,"Buenos días, gracias por la información",1,False,2025-09-22T16:17:51+03:00
saludo_con_solicitud,buenos dias,"Buenos días, me gustaría saber el máximo m3 hora y la presión máxima de trabajo del medidor que coticé",1,False,2025-06-27T18:20:35+03:00
saludo_con_solicitud,buenos dias,"Buenos días, me gustaría ver mas opciones",1,False,2025-06-24T17:39:09+03:00
